"","gar","gar","gar","gar","zebrafish","zebrafish","zebrafish","zebrafish","medaka","medaka","medaka","medaka","stickleback","stickleback","stickleback","stickleback","esox","esox","esox","esox","central_mudminnow","central_mudminnow","central_mudminnow","central_mudminnow","olympic_mudminnow","olympic_mudminnow","olympic_mudminnow","olympic_mudminnow","grayling","grayling","grayling","grayling","hucho","hucho","hucho","hucho","salmon","salmon","salmon","salmon","charr","charr","charr","charr","rainbow_trout","rainbow_trout","rainbow_trout","rainbow_trout","coho","coho","coho","coho","grayling","grayling","grayling","grayling","hucho","hucho","hucho","hucho","salmon","salmon","salmon","salmon","charr","charr","charr","charr","rainbow_trout","rainbow_trout","rainbow_trout","rainbow_trout","coho","coho","coho","coho"
"22",49.982290460988,54.7137666605633,46.5383697402569,50.4802642650441,47.4506693228717,44.0726956929728,51.7250641058347,52.7119599008943,55.0007194250048,62.5380242212882,58.4944858283396,55.0303996689243,45.9786515863716,43.6155901098677,35.1029549736573,41.2945685483749,58.3130815400849,56.8234263485153,56.655965260993,63.2088412271993,50.4399315896275,54.6981563112374,54.1084534362209,47.8322870129958,52.729845866577,46.8965512201038,49.1946160544068,58.3619462989311,55.6222743491462,47.6313971721158,54.8283303117696,55.6626092039784,53.1042377377358,60.8318104650629,52.9779090868738,47.6809552482762,53.2233328275704,54.2349796570347,56.3890623052018,58.5676187317315,43.8369174223033,53.5539573145412,47.5932654629475,51.2257116433964,43.4681046352378,51.4269702701254,48.5674030688409,38.6297837253994,47.1331873995458,40.642956938056,46.748149604081,40.2629821815786,54.1833273702744,47.7988512342238,57.8444970850508,54.8178544245519,56.9554699282215,55.3914346489568,62.887202728049,52.2508201580596,60.5529052398346,57.79742322231,54.8629408320956,54.0241882423183,47.5496851883454,45.4909156127593,53.478249586297,56.8981269789902,46.2546421943562,47.6242665906274,43.4187522040736,54.8224078369113,53.1115762623026,45.6668342433911,41.8339238367247,41.9282791762616
"23",52.980654777077,54.2384099344959,51.1315839270484,40.9938285148633,47.7999974578801,49.2230501525022,52.9711550045607,49.7939973542305,53.0137079552667,43.5382447921636,51.2686919122135,47.1151164686654,46.114462951426,50.0768108314148,48.9319861219488,45.6961929261614,53.3992634914097,39.4992324358,44.115322038014,51.7966636570367,52.2311934211693,55.4647047055712,61.5107127892245,53.4212063234213,40.723188847836,43.8208346160134,50.2407304951198,46.3745459457793,57.3772566504044,58.8933665964493,59.567905581203,60.8013276726059,46.1950662232685,49.6595439078807,54.0473578460931,48.5642448783404,52.5366257432229,48.8357082568976,50.6775024253062,57.6128489024887,50.1464663260183,39.2175700317702,51.6840201241855,57.1677365539869,53.1808916128749,57.0600976643535,65.6000605962686,55.3952210121757,65.4261971300944,57.2411423217221,64.0749998587851,63.002777626547,58.5122443625544,58.4706836540453,62.7718658280184,54.3794303070829,49.2195104040063,50.8068973790316,58.2136778020327,53.5050671719023,48.2311044163354,54.7891741099914,50.1780828965413,44.707953351871,49.9833332133829,51.9642250405497,50.5052769989816,61.9481374390136,57.3926700202861,50.4679686497864,58.5517867624867,55.7814879865348,63.6141967209115,55.1729841095372,63.6047748923677,66.9686520587999
"24",42.864857823382,47.3881698197165,46.0439674874961,45.4884198900714,44.2825572998764,48.3879591099839,39.4396905520358,49.4420844870065,51.2411897359611,48.7337295717863,47.7590889088312,47.5274726349184,44.5061738601234,42.7752440578712,40.1424051602294,44.1287723428276,49.9337030043366,46.0944096731917,46.8692604884427,45.4130505290215,63.0571105768392,50.6303929900412,55.1002249872316,45.3608587883779,47.9123028667753,50.2182544969537,46.4007032611879,50.1138576777602,41.2918540115011,47.8281654644056,41.9401405060578,50.3298847035718,60.667593733939,54.0834887047923,57.2398139785147,51.958166998537,53.8411280153923,52.6868353509465,49.0851144190831,56.935727114883,53.893731316925,53.6617015374662,54.4420625293286,54.7304855333584,44.4525766588609,38.5368622460506,35.7124535329039,36.9385683384498,43.3339510256787,42.0265921666058,44.3943228090382,38.9404195542564,50.9383242129304,49.7076076279685,42.009743472723,50.5441607258056,55.4876949923471,62.5252679929865,58.0773073546219,53.8273694877622,52.3225265336758,60.8839323096118,47.8374473371831,49.8800996589717,52.2014393267788,54.0200859282137,50.5180166902707,56.9158242868201,49.7896133549453,41.626765849854,36.3571904887684,37.4275923863246,43.5966811368389,52.7139706515948,44.3703083486903,42.8639277013451
"25",45.5969301784099,45.6031815278441,48.0888220722418,52.1684163584059,51.1899902358198,43.641620187345,42.1895585470644,56.211560255463,47.5688086308449,40.5727822489317,51.7384430978974,51.5185151570405,53.4368081466335,45.2932510162561,57.1952138246292,44.1260967662371,51.6017437859759,54.6558260679382,50.3294716642728,50.2170458568253,49.753959400895,49.0645810568578,47.6252300241604,59.3276930643351,59.1088792139492,59.6335585656202,57.2491854997897,52.6179704034579,41.8185057634971,44.7394017404802,43.4038146494631,41.6192124932863,54.1031335657033,47.584333767748,43.8075593424759,48.9703894423982,53.9608951050462,57.8045575756715,62.4844568494458,57.7183883858555,49.3667729978419,46.5732977940129,45.0894573451014,49.6499875335532,52.1599012084841,60.7164202923121,52.0817459877347,59.0376725321737,51.2080346020876,50.3580689079697,54.8377443117446,53.2564878195143,36.1427328539538,49.2507165551024,47.9338338037994,47.4026775849279,46.0182523160822,48.3109968977164,50.6739546094513,56.192578792833,56.5236735531594,50.2747899929754,59.0601655649179,55.9669023616046,49.4261751719813,50.3123878827441,50.4351726714056,54.9289930184138,49.0201957670809,44.2823329999417,60.886445639328,61.5197613353143,44.120478180969,51.7379111819896,53.4683181371618,53.9283664586164
"26",47.6345804655344,53.1308476956261,56.0236226117295,43.7221519448206,59.947251916393,55.6994269910328,51.687928738838,54.9396840193095,43.842397021117,42.6167354883622,42.5002219424479,35.5152991354249,48.1222626178364,58.0266784601875,51.7926577728405,54.2069243400701,47.7189503433077,52.6657465787288,51.9338208884284,49.5724337765572,55.2904137647514,52.1150540767411,49.893882411066,54.3498194687297,65.735013685102,52.0382521739224,60.6147059151824,55.0859310142683,64.660972125624,52.1709185190245,57.1929042826332,59.496325782371,51.2885975605305,47.5533159430982,56.4613294562113,51.4782532889401,53.1915441977275,36.6341742948082,51.7065755950142,41.1054389314144,43.641783375021,46.6706676305908,48.8902109997058,47.3280363883258,35.9135288684511,46.3757504205196,44.1904504055964,46.1643461228329,46.6199622678031,46.9037885519451,41.1448146184779,40.8822577709512,57.831313165813,62.4593944150346,47.9976949786544,54.155588128229,53.5268326150648,59.2307813357027,45.7135826060436,53.9565490888801,43.8810759888693,48.9903915375348,40.1659235795415,43.7085115742329,53.3363259149855,49.359910976519,48.3379844311579,49.2958441282098,46.1509914257632,46.1875060525671,49.565613723145,50.5560561885246,37.6950809192632,40.2558799265612,42.9890681709112,42.3242862759813
"27",57.4142101658735,60.2136022258709,69.484139292877,57.2841555386613,39.7167129712193,44.8538445795094,43.1193976089584,39.7290628915947,51.2972037877189,52.8143812716082,62.063331043082,59.4335505918337,53.8105735802459,59.3678241896444,54.0643282625478,54.0683262604597,45.8117652698957,49.54832374082,53.2119628689313,54.2279818669179,47.2223837649125,49.5352595750922,50.7717720721002,54.6801181914382,50.4893311745797,43.4532635818525,44.7763917430208,49.9639571620079,50.688958634945,53.0311282983607,57.5954780646578,45.3505162857928,45.9249547873268,42.2720552664239,36.1756740853216,53.8978465546088,56.6977300892342,52.8414858669814,55.375006054273,46.3512147525161,56.7776689931186,53.5918979987715,57.2255073919113,52.1487789561772,51.4450407527235,45.5903219425167,44.7086493983096,50.3832631820942,44.4981434798392,46.3826165867691,42.0344633643365,53.1454687696208,46.3305155363905,46.2470648192876,47.6473936031161,52.007704129266,47.8942117897762,43.2049520635899,56.6951822990193,60.4075064026792,48.7501233029172,55.9445428048477,59.5803713810754,42.3159639467099,56.941847750171,55.4451245358328,40.0421687739749,45.6615130299475,47.2956465661999,52.4495192649404,49.0881670741499,53.4678401558182,38.2125847841477,48.2412811706239,49.2506378903151,47.0577136794151
"28",59.5344510423787,55.2971524812537,50.4994974247678,60.1281108546388,47.6770429314792,45.2489565416831,39.2552433556935,47.6017420058066,53.0828905539312,48.4667887260471,44.9957609673854,52.0949061953039,47.812254178523,56.4380140015257,52.5673295128685,47.2552471396973,55.4662259870465,48.9589646585011,52.8365484464628,55.6845495543986,46.5400710662001,41.9014044078682,30.4154280016441,44.544376486154,54.7403132030683,50.2532472822021,53.9851557215832,48.5854235638773,49.9412361198572,50.9313971495093,43.128682768115,41.9503539708587,57.7920499383628,57.9643080729977,53.7464961532972,54.3065521049708,39.7341653443746,41.0845120533564,43.0036942812368,50.3124875358057,56.897543903169,48.3489714994539,43.5660503803835,50.9851209287044,51.7966538030487,50.9847797146579,47.0831772120178,46.79493420361,50.67774723021,38.5961104912809,39.2607410159339,41.3584058282421,47.1751860406529,46.1905438644984,52.6369510087242,46.9076729036626,56.0792161489872,57.354271738131,55.64302015338,50.8459321007198,46.1778108821119,49.8168156306952,46.7693999942173,57.6238650932473,50.3529418172385,54.3469238164166,46.8268005379199,40.2287160781309,51.052689953054,43.1599215173116,47.6354697587224,49.8794755719069,45.2078402751332,53.2869832918347,40.037563018254,46.5586501327985
"29",53.4475390401175,57.9090999408729,55.9888050708052,59.5963793651987,61.8719126710105,54.5322658005692,49.5097142868536,46.6356311192475,53.1961918831404,50.1242094219508,61.6001606861993,56.9739960969893,52.5484446705716,56.9024938288565,51.2142920968569,53.4237759332829,44.8133315375438,40.7944709515545,48.274335323539,50.2374907020985,51.9655248259987,47.8808508846418,49.7677797884516,54.4926173483415,46.4370451929932,52.7339962670749,54.0605207889501,48.6529217699965,53.959638965794,60.6898331320411,51.9927942962274,49.3953912522117,52.5350032543239,54.2302844490347,63.1877152442524,56.8849743408193,50.9576665922125,49.2582501545049,53.5909281697254,52.7800318180524,41.1395169850889,42.8293528465786,41.5451462283916,44.8017358822082,48.6616393056489,45.6901041493702,48.3704819229993,45.406665625268,51.0915124188425,45.0283524553937,42.5461684761002,41.9673240402021,52.3378011101539,46.9661872173068,48.042651146052,49.4437547366402,61.015872671369,65.2240299820155,61.3756304531128,49.9937678281407,55.5792947889403,54.239489281739,54.9546537963103,49.7842758632562,41.4085013074967,34.4893395484289,42.075023055122,50.3892485573593,40.4034504739327,48.3288326308661,47.6569178390945,46.612694104347,40.650588622196,46.7341653460667,53.2802440347292,40.7489805378728
"30",48.2713201845893,48.5711877665034,54.9399063543539,54.2472063301167,46.1752224997313,43.3007120662227,36.7244194235976,42.887119554925,44.8206255716469,37.491633717682,42.8542281696047,48.1212604658272,35.1013874357846,44.4975920156699,39.0597020026816,35.571470043653,39.3641858165512,45.7254559859105,56.2561158501384,51.263094228235,52.7066492303531,64.910144533631,58.2038652361269,50.6172173613217,43.9080706055416,52.8743978195173,43.5116060659706,47.2256226581461,56.2828589557793,57.2713097594082,55.2397698772293,47.8830491592394,41.3593808662756,47.9473126529738,46.9606373083113,47.7124435990993,43.4145381399467,47.0365934512523,54.1951179990786,47.7714492428271,56.4551812514336,53.251640744568,55.7656918620366,51.8114102312692,52.8154515948371,46.2393505575392,62.1123097629178,52.5072443637397,60.7545920669831,50.3827128714086,58.7741654437293,50.4760248990137,51.8878178804447,50.5495859774389,51.2987440070188,49.3008088359229,44.4386508089606,48.9618051835766,44.1182172756004,46.4589794764378,49.6079829520946,52.2070213757049,62.8711256171266,53.6176633093882,56.4219140630162,53.2087975168406,48.6299349836081,55.9631500779509,52.3607967082405,57.8832116759808,57.6775392765358,50.0667979226745,54.9720121012825,49.1691229206776,69.0534822749592,60.7967452132398
"31",52.2600197251991,47.9228921940628,57.4183670767873,48.2061891937414,56.1360434765602,45.9140297884403,59.6196835757779,57.086133834022,42.5473200033179,41.9002316892566,50.0069206973544,46.4471802129039,56.7371879138563,51.3401927396702,40.1563113504737,49.0862501580603,46.933606916751,45.8424550612173,45.1841515102725,37.3877796250082,48.5158980614613,50.518817127002,50.216190945925,48.5329458334454,62.35032548036,60.364450247787,55.199130221914,59.4099747356579,48.594722038422,49.7820103227124,52.2795048340253,45.1603788624403,54.4495645123676,57.5137464342318,46.3272821834622,44.7154938975564,47.525475171353,47.4581873966644,50.0253200150233,42.1082141777887,52.2540086412306,51.0556588524474,56.9045803588858,46.4527154133943,52.4401439843104,47.5841324966236,55.1551509384432,48.5126351586847,57.6149428811712,49.8456601731332,65.4469416774083,58.7118242343616,47.832974913062,44.5492680046248,42.602946463578,49.3144368664126,46.6634751360146,46.6488402481383,47.8678628328947,46.7197771692148,45.658702647273,56.4186165995437,50.167289769445,44.1755708308823,44.5083448091583,43.8822371086844,48.7172580682524,50.6323271148091,50.5347809966555,58.3715998867673,61.5524070897346,57.6138324261046,50.008595099242,54.0836664719761,49.4033288979405,51.2613300536416
"32",50.9150502979562,58.5271274735262,59.3193471662794,56.1813729892774,40.4951585132289,39.5315811988955,47.8064386579384,50.1297946391859,39.7301039994872,38.818091431756,38.0047928202136,42.7226133366456,47.3633383263158,59.4990777681953,47.1517492398465,50.0340173603439,55.5624054019314,55.2991485920411,53.6660570198604,54.7210279930623,50.0849314812088,51.8087463524088,48.2335272778799,48.780086900806,51.7502516013558,50.3116113417932,54.4137626121903,44.3635021466214,53.4330385830095,42.4884917779899,50.31332834295,56.6461165325186,49.7715311886307,46.2865600917811,42.4830720564731,46.8585408625713,46.8038611388712,47.6632825790098,48.990837696167,50.6998237770706,52.6862129838974,45.1358370042567,39.7310516080012,45.3044241299237,54.5720751781524,46.2238664834318,52.7302289348361,52.8575249609823,48.1465147195302,51.9524542216588,58.4493043929302,50.9663140383686,55.0194106234004,54.535242833559,47.3518570238817,52.1013588962628,53.3970609902397,51.1681620976403,47.3172868809547,46.6914951598978,46.6391445100567,52.3731193801842,46.334601178565,57.7310084091887,44.9711273525565,50.8041779857812,58.9249490987399,53.1387686257896,57.5390585721668,51.3193248614743,52.8624285718059,49.6600590664245,52.890064685827,61.4478668842523,49.0292421021283,54.1877709994012
"33",47.854389688378,44.4704134193189,41.1882282641613,49.7773485063167,54.907392927115,56.8981220712301,52.6803191346698,49.8937520190875,45.8793232756989,49.7326410437219,45.9414314488235,49.5444335438524,39.3496537700118,49.1158703611476,39.41595490048,46.539839986712,50.9547425966415,42.425821957646,44.0014490763969,40.4612515454451,54.2735311728771,40.1813543509743,52.4729051724877,44.1646836550559,52.418582132523,51.8545918410107,43.3022997767894,47.8766978890819,57.1821068618688,49.068936853249,44.0449426336679,54.3657941973117,43.7004005003367,54.5590137714229,43.8647276190829,49.3118193504985,33.0303969187546,49.4766785682386,50.6679326147456,41.7647584159475,51.4047621924502,41.6450113214977,43.5838238839836,41.224765215036,47.2234825910461,51.545140217499,42.0777060031596,46.9960039117388,52.0775987762783,47.2755672971676,57.2290788508041,58.7730887923771,48.3160894791253,52.3586218831883,44.8953714288243,49.944519383508,44.921496260122,38.495210990022,45.5162187653296,42.8496867458431,55.8155336978248,48.3131997471813,47.1384296490538,45.9293804706155,37.6269187733724,39.6667201046806,49.9446301528555,45.6782712900891,43.4874208960484,51.947395263856,43.8223709653487,48.0106028566856,55.9716208166634,51.4455055438834,54.111332956864,52.6735134922928
"34",46.6838460705196,46.581879454616,41.669352147668,46.2265041255563,53.779389371373,51.6874459633131,52.8062121450213,60.6555620593806,44.0130210909218,43.1413210899374,45.9751630671683,45.034300619017,39.780809945599,43.2536652384864,50.4908922082154,42.3619531003543,47.2030374178124,52.6694811234043,54.9218565990173,39.2907594564234,57.6263717313837,52.5697150543513,52.4267386260704,55.5215723248428,44.4057176034111,53.3414351251381,39.7417471457274,40.97213118984,47.5891264495906,51.0121466999384,57.7101705040749,52.1933968048095,52.3340328226768,61.3333523155889,53.4862316093553,58.1630154097729,49.3113919443209,49.3341048977168,47.4426752848353,41.8758694676906,37.3678852491274,43.8854091413385,45.1482703910209,34.8675932683956,53.356279370934,51.0713760339951,47.5258890622876,52.1823223114197,50.4859247945245,48.1431398038902,46.0735839999711,43.0052398105308,53.4335466494854,54.0337934494929,49.7740164159316,50.3366876371423,61.3553592297061,63.9683319085365,49.3095334632941,52.2061999093617,45.9577582871389,45.0576815317853,50.6263712636243,43.8049234537557,49.4681442679388,40.1176162641576,42.1744520238159,45.002598431739,51.8333384606644,53.8626697736841,41.0658290163236,53.2235707185488,55.0173791196181,52.3128424812254,46.3161142070404,40.0927959062893
"35",57.1330870944431,48.4218806086236,46.444327302118,54.9664586427751,48.938857875817,51.2820994040427,50.2726232792308,56.5957967247863,51.2805476239309,47.6142856427946,38.2532300879679,50.2663582682117,52.5837981333975,44.6450604172124,52.8258088356028,54.2050611149624,49.1988843706634,48.8970440634987,46.1939773359836,48.7455154493528,53.8412543148733,56.3454030961632,63.6648590715799,65.4177269716123,50.8491642956054,50.2080347573343,54.6896810722225,56.4281763649447,56.9817339428428,45.733739740882,50.1714890668436,55.737095263359,52.2847873481083,51.5237091373596,48.0133308516802,46.6238297835881,47.2805191617857,34.8935612063974,47.8057467996673,43.410551593866,41.2889125802339,44.6670430467354,40.6608028137311,40.4477612735179,42.5618129324301,42.2822161307897,32.9125011011271,35.2736983995227,35.7069886525345,40.7014930580784,40.5102908139324,41.7519169826192,44.6013073210588,54.9974322859412,50.9578637921899,54.7694338930528,47.4560852611375,45.1500166982681,43.4028558428516,36.2641178621672,52.407986297233,52.4073368761477,40.630829467066,43.62759242332,47.332262394126,35.3034822251195,39.6433184140659,33.3444070985853,42.0000729420793,47.6611625408072,33.4267195250926,37.9967378154745,46.6644000440473,42.8004638762318,40.5402579414004,46.6548579142681
"36",43.8809566508887,50.1664725270492,41.3564631594564,46.2374070219796,49.5168727473498,55.5122444183054,46.7490052615632,44.1819759739922,54.5057835201545,56.7874263201451,58.2432450719984,49.9033751528239,47.707380576116,46.0693604359065,47.1398235626059,47.8529416620832,40.2015869376023,47.0164894370354,38.4686592529745,46.0924438238136,47.4375525456286,44.2395248591865,38.1676936182031,44.0944986877241,55.8125159837158,53.4666260378778,56.7176508968347,49.3300219661026,48.067330646825,46.7826198454125,55.3053869761849,42.1016352551774,41.6475870925942,45.0268576744838,50.5072468599871,49.0211613599247,52.1528751764047,56.1221815683466,43.217636194509,41.6216111535742,56.2282341169903,60.4364611609932,52.5920869236082,54.8173379845701,58.2301550078153,53.6542397525989,59.7230998834791,43.8260093505114,49.0063954589309,50.0846727271406,55.6049133923142,52.9170918093707,53.8631055369242,45.2198080060255,47.648777507293,48.9684680019002,49.2623953698721,39.2608697604003,46.3615496611728,48.5860963725163,49.0877764257165,45.7267913245355,55.237966487666,49.6121546471396,55.8704249941762,56.0848658725223,53.7234861714698,52.7980971788941,54.8431181853205,49.2876304921942,50.6423162180807,61.768439309214,48.762760282272,58.6080993069548,53.8538323654011,50.3335009353075
"37",43.8192692943828,45.6581573878126,42.3206288782366,43.4219589657706,42.6921675028849,49.5866789696949,45.9160901949578,50.3534962344174,53.5744510998379,53.3475566908081,51.6062257400155,54.0890628646391,59.5439953531622,51.9337792858476,56.4767385991458,63.5854371631827,58.3550617428031,55.0738583381506,57.5644516402858,54.3178487775906,44.2425208294653,43.6527998918688,48.4253700985175,40.5117670950939,42.0603088487898,36.1536346141054,46.0805426760169,37.9947526485587,58.8953016620698,53.9650604168514,50.3300054903691,59.8770598085579,59.9048411998923,48.3147254279561,55.0434232592117,61.8235955102842,50.9610050563945,43.4813395629691,49.5652417880274,44.7822329173495,42.1050377516738,40.5183529376825,39.8844327152974,45.5762701542396,40.944833615666,42.2454698397368,40.5011496091113,53.1253715390956,48.2258606199136,49.5284190208326,53.1254508731955,52.8980648156093,54.9121528720524,53.0736439719186,54.1696585925124,56.6100918628352,59.1410186995484,51.1852618025003,56.5035405351155,53.1008825125161,44.5630680293617,44.7991615984779,52.7004737155341,54.6499966282643,45.3956310745369,51.2277067517897,45.9088946253913,47.8961379612002,50.0722091927127,44.8964208435744,38.9009762078791,39.1026421009981,50.8250864401798,43.0613458081576,49.5846468365514,51.1492042384183
"38",55.7642715064029,59.5172468567999,52.0862127524479,46.9988264191624,56.7610791183229,53.6913107843347,48.335906768176,53.2994922310263,49.889679639163,43.0695371229554,50.5407844224632,53.707362861369,49.354773886145,49.6579623222783,46.2464257051766,53.9209617565541,45.173582665861,53.0870634503863,56.6564807024886,48.9488099921961,46.3508289109673,44.2262138267595,52.4777821927218,43.9096728563572,51.404323833709,58.3540878898168,56.3296034495937,52.008185514555,45.2538625780048,51.3202677511678,43.9518742619981,43.8441194757071,49.8081828943494,54.1204338342573,43.8621792565172,54.7692716470331,48.4462424683087,56.8696707968756,46.5645917822415,41.7739016771693,49.28815691419,45.9945652588048,47.056944855653,46.985099415588,45.582725617958,44.4729091846547,47.0084384047676,50.2206698517365,46.4173445513867,51.1492461056951,51.3290055541888,49.7892068628682,47.3439901676014,49.9450277230861,45.5613590375261,46.7798079411114,49.0156582141871,51.1693741371124,52.8669805924638,51.4711803596114,48.5572184676418,51.3228976412062,51.6829488352654,50.3460217784309,56.3516580517312,42.8186798505211,38.5611701491915,47.1833743851515,36.8657625827805,46.6524420855407,47.4436648099027,41.8333246454921,59.1980658773113,56.4847460370072,56.0738364675399,50.2748303362233
"39",53.2458573694483,49.0137613435454,47.6737352522672,49.7000172665532,38.9296138244861,46.1501337838887,37.551635376584,45.9317888243962,46.377627731822,47.8572958923714,47.7608483296529,45.4021409944904,50.5136363455846,50.1061494360373,46.9642215860184,49.1185241011483,50.4946963474128,50.1079447494354,40.6472740492195,43.7590536373971,49.2594956794987,51.4937678451758,53.0546920756884,50.8913373834247,58.6328765608842,56.8922749776199,54.8790529620595,65.1546780170639,57.0329409704609,50.2690443780757,49.2863457957575,46.6178319023617,53.1457876177003,60.9523740466018,60.574051777784,51.4902214664741,56.1744808524251,51.3136696635677,54.4728981126591,60.696768170292,51.5554296181389,47.2296526689488,37.8293188442302,45.8948818303874,45.1112709268257,55.781736429866,47.2464853603175,47.6647934084226,58.5466392039251,55.9520063037991,49.5104259624391,55.5633012275735,60.2412295431024,59.25021677306,50.560963017747,48.9590352714952,52.2109098148166,52.2936877823719,51.6507719631011,52.3852429294868,48.4603993235834,44.6620458349727,50.4425787618717,54.6696903460033,44.3744277923866,45.7500025387835,49.9176573677733,45.5870877833133,47.1936436218068,51.6815372847106,46.1003245521255,47.2461427546508,56.7772483672361,57.1025737015923,43.8284262403528,54.4948515320725
"40",51.2336037514998,44.4172538773231,51.5812246059646,44.2597791922289,34.5619454479837,44.7456451838072,41.1881165842376,43.6202234729616,42.3208280087162,45.3492264603808,42.2163744481776,40.6884369008242,38.6791662647146,46.5639651663223,39.5096475025435,43.5368610625067,35.2418316599997,35.9192697293304,35.33365776451,43.3833266436023,57.7135079132175,56.8224025602211,51.2685959291934,61.0377755156236,54.9802903375982,51.5526807528077,42.7795816161774,43.1007787507955,58.2064023638741,63.4640240144847,57.7627126438328,69.6023743799536,50.1164316008791,45.611965141325,48.2719818944885,57.0374340414773,37.2902865241422,49.0894543722847,48.361212462094,40.5898041840071,45.4210910542445,46.4141317271211,49.6714323296895,46.2088049449717,53.3737689769969,53.5724227262588,51.1549024355078,54.7178908608088,61.5026486050404,50.2875930070726,52.7648491174154,55.578760911168,51.7427654816544,62.3915204334515,63.1730763032248,52.6021066005428,46.6611903052083,53.1134364168447,56.3785047953586,52.2989821348131,48.9833021091535,47.788826220856,44.9382650921784,49.8867693232834,46.3703676243322,44.2835426744045,54.1750569954617,46.0295202249382,56.0099991432558,49.9334363776044,54.7996708147852,60.2113305191701,61.1725008412291,58.8439779928172,56.0617346779095,57.2867480241732
"41",56.0516905889461,54.4756174902067,59.2916578299336,54.7653289965951,49.4093611813211,49.1596246632849,53.4425430678386,46.3739154749018,53.0652368408569,48.7883019271533,48.0173265047903,54.8459214483834,56.8647993844296,44.4350963200733,45.2588839803226,43.0254886597889,45.6592207561221,49.4652322203687,48.1380747294303,45.5027088871494,46.1614090212848,43.02558088544,47.931665002263,42.4416624942818,55.763641683485,52.9122677506972,56.2104714097142,58.9196383138596,53.6320300785641,55.561933088064,44.7544445902114,60.1398240899895,50.2732610907917,42.694998663488,52.0063498462944,47.3231154586443,59.4676616298618,57.7425387423759,54.6158696669811,52.7904485164144,48.7492137244386,48.9223713627182,47.0110544739044,49.4714482542851,44.7790144380245,49.4140581705278,53.9948654368914,48.6260881706038,55.8990374692099,58.5155915515836,52.4618775555027,62.5799044911159,63.121193698809,49.5990349532788,56.349541657744,62.3637351839698,50.6073278539172,55.381312282277,54.2376778733726,48.592436578413,59.986698062709,50.0207706613479,52.6288818909356,52.9893281333438,44.4499319657294,51.8813966534265,51.7689024960991,47.2000717247452,50.2702639477575,50.852237489514,53.681643209793,57.7219988819801,58.4260071296632,60.7544800030773,57.3841411797975,62.0080028019881
"42",51.2502684919724,41.1272044144668,43.4997800680981,48.3228738706869,49.2980311203743,53.9120847315095,45.9725472184751,52.5466068114308,47.640795569339,45.773651274716,57.4850670602883,47.6356976070801,46.9369934199811,53.8696225586466,45.0896862094858,41.4621932372293,48.9713842861997,48.0017569760872,52.719962353941,48.5843551853572,44.9243926666826,49.9130557968568,45.5634552095052,46.0394025734111,48.7553361665078,39.2938510828784,54.412230415064,39.4618744044238,58.9974756842749,55.1824890991946,62.8363519368703,60.7858544788038,48.3619283849203,53.8245085806036,42.1728118397794,55.1609726179445,38.8435845821917,52.1230823484835,51.6116511749405,49.6072952138086,48.2894177635028,62.4471129258673,48.1396487770623,48.4943579855633,53.9319435550563,40.6108261859589,60.8089094460175,46.0349330511793,43.3220336590994,49.9945627080192,49.577485761831,39.4617611178849,64.004961066898,61.2288397205615,61.0424062521251,61.4829178311771,45.2633235211986,51.3348783421151,47.4553386085898,46.5971256440915,46.8142366455645,41.2614282848563,48.4229643316798,49.4898123242121,51.1194781770413,56.2038476293044,52.931652830204,55.9186929325042,51.379729868448,49.7071260606434,54.3741343451052,53.3445560807891,41.6784073936478,46.8273019327969,45.1789556017126,45.9161522662867
"43",49.0272881524696,51.0404373443891,56.3983430795001,51.4824760672729,43.0871900938523,39.4639115402351,42.451606112669,40.1621715340524,49.559179173162,48.0244697868539,49.605873177236,50.846810288786,47.5510050672302,52.3309505787529,55.8704400732127,48.389759178237,51.5375249762235,58.791323716441,56.4728661426051,44.5880469804143,53.723856833855,50.5656288165914,50.0737050307254,52.7774127497417,54.489450338901,49.6690857313637,56.7682249165589,57.5729735733092,53.9380109819339,51.5094455860649,60.6989395713781,52.6787564521833,40.1905200315786,43.9660520558463,44.7648468260531,45.5503959740415,58.1635663682324,51.7248054448924,49.5523420082936,48.7161003621308,56.5198123921998,54.066465546384,43.1179040516216,57.2094509966499,53.3568488958941,56.1776289922212,52.0876020945332,43.6867397885994,59.0662723781379,53.4484646027531,51.3805099671644,62.861274928857,47.5526596603416,45.2981938868356,48.8622245216663,55.2558909466969,45.1459281530971,44.194619167662,33.5719459726439,45.4315773463422,54.8091868231334,46.8989096121672,54.3763786156718,47.6870992818153,57.0479660909154,50.0634911560177,55.7248071212764,49.270451259271,53.6434124981298,51.0698850490478,52.5480029895043,60.2731192466999,51.7929790263942,54.068805836286,53.5168164259076,53.4694851651914
